Target	Alias	Gene	Barcode	Filtered	Counts	Corr_Within	Corr_Between
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Trex1-P1P2	TREX1___48507691.23-P1P2	0	397870.0	0.9986433552333598	0.9964768085800548
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Trex2-P1P2	TREX2_-_152735804.23-P1P2	0	774224.0	0.9981912501801943	0.987933717584873
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Trex2-P1P2	TREX2___152735963.23-P1P2	0	291102.0	0.9974044096747686	0.9904274772455646
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Trex2-P1P2	TREX2___152736011.23-P1P2	0	205056.0	0.9967810482957739	0.983203630520561
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Trrap-P1P2	TRRAP_-_98476108.23-P1P2	0	2155602.0	0.9966607064904391	0.9980605928324594
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Trrap-P1P2	TRRAP_-_98476196.23-P1P2	0	837492.0	0.9965627355406523	0.9940222299714845
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Trrap-P1P2	TRRAP_-_98476208.23-P1P2	0	2378414.0	0.998051634202956	0.995229377669412
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Uba2-P1P2	UBA2_-_34919351.23-P1P2	0	621722.0	0.998699922771715	0.9959287589362902
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Uba2-P1P2	UBA2___34919311.23-P1P2	0	401010.0	0.9987316266521029	0.9971252027356983
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Uba2-P1P2	UBA2___34919314.23-P1P2	0	695956.0	0.9989618386469232	0.9943592547020216
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ube2a-P1P2	UBE2A_-_118708549.23-P1P2	0	432834.0	0.9960176379967851	0.9940766053486106
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ube2a-P1P2	UBE2A_-_118708567.23-P1P2	0	863992.0	0.9974518699737493	0.9984055151183894
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ube2a-P1P2	UBE2A___118708560.23-P1P2	0	893556.0	0.9971835926644589	0.997755965402017
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ube2b-P1P2	UBE2B_-_133707036.23-P1P2	0	166948.0	0.9842195077841127	0.9660666360701942
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ube2b-P1P2	UBE2B_-_133707303.23-P1P2	0	764568.0	0.9910152692109861	0.985345854990376
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ube2b-P1P2	UBE2B_-_133707319.23-P1P2	0	679936.0	0.9898921314035629	0.9924305986638506
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ube2i-P1P2	UBE2I_-_1359701.23-P1P2	0	614960.0	0.9996175430414148	0.9947207873084049
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ube2i-P1P2	UBE2I___1359721.23-P1P2	0	1030500.0	0.9997978358399529	0.9961317044869777
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ube2i-P1P2	UBE2I___1359730.23-P1P2	0	744778.0	0.9997065990595517	0.9953665842749883
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ube2n-P1P2	UBE2N_-_93835734.23-P1P2	0	948726.0	0.9955256947113109	0.9951687659359468
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ube2n-P1P2	UBE2N_-_93835998.23-P1P2	0	912894.0	0.9934529603568327	0.9960107958743655
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ube2n-P1P2	UBE2N___93835696.23-P1P2	0	1316370.0	0.9944974109801756	0.9897441339841762
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ube2t-P1P2	UBE2T_-_202310883.23-P1P2	0	277040.0	0.9986508954050219	0.9907381343820865
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ube2t-P1P2	UBE2T_-_202311067.23-P1P2	0	518200.0	0.9981904565394433	0.9907417990899409
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ube2t-P1P2	UBE2T___202311076.23-P1P2	0	500062.0	0.998367303442651	0.994050631228565
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ube2v2-P1P2	UBE2V2_-_48921034.23-P1P2	0	1154428.0	0.9993738029649568	0.9965984364712898
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ube2v2-P1P2	UBE2V2___48921024.23-P1P2	0	819390.0	0.9990507584705328	0.995423991167109
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ube2v2-P1P2	UBE2V2___48921037.23-P1P2	0	1158136.0	0.9990152250506189	0.9939702274405043
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ubn1-P1P2	UBN1_-_4897536.23-P1P2	0	1036958.0	0.9981114374843507	0.9911820980691767
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ubn1-P1P2	UBN1___4897489.23-P1P2	0	1187560.0	0.9981466827141214	0.9946504166110332
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ubn1-P1P2	UBN1___4897492.23-P1P2	0	1174212.0	0.9981528379981985	0.9953931286256461
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Uchl5-P1P2	UCHL5___193028436.23-P1P2	0	682712.0	0.9982574853778654	0.9978477336451752
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Uchl5-P1P2	UCHL5___193028479.23-P1P2	0	1231264.0	0.9984286390474328	0.9961055000310567
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Uchl5-P1P2	UCHL5___193028482.23-P1P2	0	1067004.0	0.9977054559370323	0.9939923125972709
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Uhrf1-P1P2	UHRF1_-_4910083.23-P1P2	0	1403062.0	0.9887911309244383	0.9942440671145014
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Uhrf1-P1P2	UHRF1___4910126.23-P1P2	0	706456.0	0.9862567492917391	0.986384897059391
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Uhrf1-P1P2	UHRF1___4910401.23-P1P2	0	1426860.0	0.9935709543711257	0.998920369111325
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Uimc1-P1P2	UIMC1_-_176433500.23-P1P2	0	982774.0	0.9933893420809828	0.990668691279353
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Uimc1-P1P2	UIMC1_-_176433543.23-P1P2	0	1064554.0	0.9957138122946922	0.9926249061202234
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Uimc1-P1P2	UIMC1_-_176433727.23-P1P2	0	620668.0	0.9898182669431181	0.9930048493677281
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ung-P1P2	UNG_-_109535573.23-P1P2	0	1017160.0	0.9979552888707184	0.9935127506699845
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ung-P1P2	UNG___109535435.23-P1P2	0	553702.0	0.998519528516346	0.9974800016640352
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ung-P1P2	UNG___109535520.23-P1P2	0	750760.0	0.9982350827189044	0.9970072736296424
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Upf1-P1P2	UPF1_-_18942807.23-P1P2	0	985962.0	0.9788038391343348	0.9731854577581533
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Upf1-P1P2	UPF1_-_18942821.23-P1P2	0	1335070.0	0.9858183155133531	0.9839592063144613
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Upf1-P1P2	UPF1_-_18943013.23-P1P2	0	336442.0	0.9674591726402687	0.9857955648592005
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Usp1-P1P2	USP1_-_62902745.23-P1P2	0	353170.0	0.9912197221661498	0.99427116112423
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Usp1-P1P2	USP1___62902760.23-P1P2	0	540212.0	0.9917867364139266	0.9949791861123185
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Usp1-P1P2	USP1___62902791.23-P1P2	0	625662.0	0.9952189707814394	0.997174000933474
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Usp28-P1P2	USP28_-_113746063.23-P1P2	0	724552.0	0.9985032471051848	0.9936564921568742
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Usp28-P1P2	USP28___113746234.23-P1P2	0	919784.0	0.9988626560783768	0.9955796873599464
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Usp28-P1P2	USP28___113746238.23-P1P2	0	779494.0	0.9986217728263955	0.9954189710165425
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Usp7-P1P2	USP7_-_9057691.23-P1P2	0	332536.0	0.9975353634133006	0.9951109985045428
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Usp7-P1P2	USP7_-_9057778.23-P1P2	0	1281474.0	0.9964660507752241	0.9947793743867279
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Usp7-P1P2	USP7_-_9057818.23-P1P2	0	1332108.0	0.9968328110348865	0.9966778714601274
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Uvssa-P1P2	UVSSA_-_1341026.23-P1P2	0	1247886.0	0.9971546825610731	0.996018949704572
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Uvssa-P1P2	UVSSA_-_1341051.23-P1P2	0	533764.0	0.9979135464469202	0.9961756462572765
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Uvssa-P1P2	UVSSA___1341057.23-P1P2	0	786720.0	0.9980317557111241	0.9936355103107917
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Vps72-P1P2	VPS72___151162397.23-P1P2	0	1726220.0	0.9862380147761269	0.9814727122339957
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Vps72-P1P2	VPS72___151162601.23-P1P2	0	513150.0	0.9919933848059359	0.9931326310756826
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Vps72-P1P2	VPS72___151162629.23-P1P2	0	341918.0	0.9906841511143555	0.9925696175812626
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Wapal-P1P2	WAPAL_-_88281250.23-P1P2	0	1333190.0	0.9985941563620135	0.9966732973216519
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Wapal-P1P2	WAPAL___88281533.23-P1P2	0	1388326.0	0.9988798538133214	0.9959068065004125
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Wapal-P1P2	WAPAL___88281542.23-P1P2	0	1648128.0	0.9990056273264235	0.9954747211893296
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Wee1-P1P2	WEE1___9595254.23-P1P2	0	78114.0	0.9924682768081721	0.9884540942707527
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Wee1-P1P2	WEE1___9595268.23-P1P2	0	984720.0	0.9954698047631069	0.9892792194536772
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Wee1-P1P2	WEE1___9595305.23-P1P2	0	512818.0	0.9960323316610444	0.9883044821825158
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Whsc1-P1P2	WHSC1_-_1873146.23-P1P2	0	1054842.0	0.9988285926506061	0.9932854077298426
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Whsc1-P1P2	WHSC1_-_1873356.23-P1P2	0	822066.0	0.9986944476051822	0.9931607978546427
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Whsc1-P1P2	WHSC1___1873227.23-P1P2	0	1045342.0	0.9985275562256031	0.9970871060483915
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Whsc1l1-P1P2	WHSC1L1_-_38239671.23-P1P2	0	1151804.0	0.9970352144965293	0.9892223046516361
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Whsc1l1-P1P2	WHSC1L1___38239493.23-P1P2	0	1102762.0	0.9980009415217135	0.9962064042949348
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Whsc1l1-P1P2	WHSC1L1___38239708.23-P1P2	0	1105368.0	0.9980672641039073	0.9957661855749653
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Wrn-P1P2	WRN_-_30891364.23-P1P2	0	1183960.0	0.9698296650858695	0.9699466368248876
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Wrn-P1P2	WRN___30891350.23-P1P2	0	685238.0	0.9605346010666329	0.9818832527116772
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Wrn-P1P2	WRN___30891527.23-P1P2	0	570728.0	0.9827545030224527	0.9831214983658704
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xab2-P1P2	XAB2_-_7694229.23-P1P2	0	1268468.0	0.9771677434323749	0.9941622658030242
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xab2-P1P2	XAB2_-_7694239.23-P1P2	0	145290.0	0.9759420607982199	0.994476472283711
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xab2-P1P2	XAB2_-_7694376.23-P1P2	0	67904.0	0.9543058957500552	0.9198174415493985
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xpa-P1P2	XPA___100459564.23-P1P2	0	1510216.0	0.9994642694429083	0.9933624165346348
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xpa-P1P2	XPA___100459570.23-P1P2	0	1014996.0	0.9991019595620283	0.9956620496684353
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xpa-P1P2	XPA___100459580.23-P1P2	0	1050114.0	0.9990609079243032	0.9937402445283956
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xpc-P1	XPC_-_14220037.23-P1	0	856956.0	0.9927140226609463	0.9944260112186399
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xpc-P1	XPC___14219880.23-P1	0	776894.0	0.9875868137989154	0.9750631078686831
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xpc-P1	XPC___14220059.23-P1	0	906440.0	0.9939052585468162	0.9957596563977646
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xpc-P2	XPC_-_14212067.23-P2	0	913434.0	0.9983415371305924	0.9935865167962271
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xpc-P2	XPC_-_14212071.23-P2	0	849168.0	0.9984700255336741	0.9932269959007733
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xpc-P2	XPC___14212094.23-P2	0	807206.0	0.9970261699246681	0.9974706443574579
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xrcc1-P1P2	XRCC1_-_44079589.23-P1P2	0	1510630.0	0.9969405768084549	0.9962589359844369
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xrcc1-P1P2	XRCC1_-_44079668.23-P1P2	0	1422032.0	0.9974692884152103	0.997909450791347
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xrcc1-P1P2	XRCC1___44079943.23-P1P2	0	546744.0	0.9971415715158216	0.9986998919828304
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xrcc2-P1P2	XRCC2_-_152373174.23-P1P2	0	852178.0	0.9986669529805858	0.9974685765358123
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xrcc2-P1P2	XRCC2___152373143.23-P1P2	0	1541608.0	0.9992641545375087	0.9964073713817438
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xrcc2-P1P2	XRCC2___152373213.23-P1P2	0	1217912.0	0.9988372166456688	0.9962935737835908
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xrcc3-P1P2	XRCC3___104181754.23-P1P2	0	662510.0	0.9902941219567596	0.9799317948622305
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xrcc3-P1P2	XRCC3___104181759.23-P1P2	0	727992.0	0.9953156589115715	0.9920587085441198
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xrcc3-P1P2	XRCC3___104181786.23-P1P2	0	1258546.0	0.9918524164324927	0.9860062958306328
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xrcc4-P1P2	XRCC4_-_82373429.23-P1P2	0	1778016.0	0.9984554440361522	0.9969160296590363
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xrcc4-P1P2	XRCC4_-_82373434.23-P1P2	0	1000104.0	0.9992514652470355	0.9965096686693257
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xrcc4-P1P2	XRCC4_-_82373452.23-P1P2	0	1565320.0	0.9986638140605557	0.9969114084644108
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xrcc5-P1P2	XRCC5_-_216974154.23-P1P2	0	572248.0	0.9766618491226082	0.9679101359141287
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xrcc5-P1P2	XRCC5___216974121.23-P1P2	0	822452.0	0.9739128302068881	0.9929392386739292
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xrcc5-P1P2	XRCC5___216974143.23-P1P2	0	400606.0	0.9894186317791028	0.9865617341205534
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xrcc6-P1P2	XRCC6_-_42017356.23-P1P2	0	1925988.0	0.9190182858813203	0.9938602793095318
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xrcc6-P1P2	XRCC6___42017336.23-P1P2	0	415892.0	0.9479178066250395	0.9657303468861338
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Xrcc6-P1P2	XRCC6___42017343.23-P1P2	0	258944.0	0.907347257885929	0.918839752153836
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ybx3-P1P2	YBX3_-_10875418.23-P1P2	0	539704.0	0.9927741299038795	0.9971397127511306
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ybx3-P1P2	YBX3_-_10875976.23-P1P2	0	685524.0	0.9866546568243336	0.9866802412053712
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Ybx3-P1P2	YBX3_-_10875981.23-P1P2	0	547924.0	0.9921381846780135	0.9940941121524512
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Yeats4-P1P2	YEATS4___69753519.23-P1P2	0	1054114.0	0.9991267408798059	0.997929162172819
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Yeats4-P1P2	YEATS4___69753604.23-P1P2	0	1047368.0	0.9993328019801667	0.9976163380956333
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Yeats4-P1P2	YEATS4___69753614.23-P1P2	0	1775624.0	0.9995928960427758	0.9978559305634306
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Yy1-P1P2	YY1_-_100705185.23-P1P2	0	733920.0	0.9981883594127491	0.9970743856635728
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Yy1-P1P2	YY1___100705579.23-P1P2	0	1093744.0	0.9986297754708955	0.9943574840103359
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Yy1-P1P2	YY1___100705824.23-P1P2	0	1066606.0	0.9979008809045222	0.9928130017627688
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Znhit1-P1P2	ZNHIT1_-_100860970.23-P1P2	0	1227936.0	0.9945248798063175	0.9971111829313376
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Znhit1-P1P2	ZNHIT1_-_100861479.23-P1P2	0	935180.0	0.994433153263157	0.9949489524806672
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Znhit1-P1P2	ZNHIT1_-_100861482.23-P1P2	0	554092.0	0.9896131377343155	0.9921892982238768
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Zranb3-P1P2	ZRANB3_-_136288444.23-P1P2	0	949374.0	0.9990174477399436	0.9959052021122902
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Zranb3-P1P2	ZRANB3_-_136288748.23-P1P2	0	349384.0	0.9985715710519669	0.9986286215926207
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_1	Zranb3-P1P2	ZRANB3___136288107.23-P1P2	0	1199940.0	0.9991225518838047	0.9955150465814632
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Actl6a-P1P2	ACTL6A_-_179280860.23-P1P2	0	35880.0	0.9732341628493959	0.9720494795086776
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Actl6a-P1P2	ACTL6A___179280744.23-P1P2	0	216930.0	0.9869222319511235	0.9918477415912131
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Actl6a-P1P2	ACTL6A___179280849.23-P1P2	0	193906.0	0.9822141094502388	0.9948159097385506
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Actr5-P1P2	ACTR5_-_37377127.23-P1P2	0	302414.0	0.9984239282079448	0.9968387030485749
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Actr5-P1P2	ACTR5___37377138.23-P1P2	0	403236.0	0.9984010280017954	0.9956910778709527
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Actr5-P1P2	ACTR5___37377152.23-P1P2	0	258744.0	0.9982411385264656	0.9974490929590206
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Actr8-P1P2	ACTR8___53916118.23-P1P2	0	395884.0	0.9984311102561124	0.9961434271606544
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Actr8-P1P2	ACTR8___53916142.23-P1P2	0	787098.0	0.9986613290013204	0.9949138930901258
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Actr8-P1P2	ACTR8___53916157.23-P1P2	0	324986.0	0.9986651444022667	0.9972305640678374
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Aicda-P1P2	AICDA___8765346.23-P1P2	0	685842.0	0.9988256091043686	0.9962416131755859
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Aicda-P1P2	AICDA___8765359.23-P1P2	0	571500.0	0.999190503823832	0.996206224514162
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Aicda-P1P2	AICDA___8765390.23-P1P2	0	615286.0	0.9994748391073586	0.9973302022940294
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Alkbh2-P1P2	ALKBH2_-_109531258.23-P1P2	0	687262.0	0.9990273069985024	0.994266530772187
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Alkbh2-P1P2	ALKBH2___109531240.23-P1P2	0	335892.0	0.998885294588267	0.9940734298973241
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Alkbh2-P1P2	ALKBH2___109531250.23-P1P2	0	543284.0	0.999353443651344	0.9939442679835836
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Alkbh3-P1P2	ALKBH3_-_43902408.23-P1P2	0	624050.0	0.9971831816870325	0.9933115930563567
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Alkbh3-P1P2	ALKBH3_-_43902421.23-P1P2	0	655052.0	0.9983224469071776	0.9936817167829811
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Alkbh3-P1P2	ALKBH3___43902434.23-P1P2	0	730964.0	0.9966112169089664	0.9907100744221115
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Alyref-P1P2	ALYREF_-_79849458.23-P1P2	0	66564.0	0.9895719075042524	0.9810923688461344
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Alyref-P1P2	ALYREF___79849212.23-P1P2	0	249894.0	0.9904871102783828	0.9935770038154892
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Alyref-P1P2	ALYREF___79849261.23-P1P2	0	196414.0	0.9931296168663755	0.980364578468321
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Apex1-P1P2	APEX1_-_20923407.23-P1P2	0	584254.0	0.9972851252519543	0.99559193818736
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Apex1-P1P2	APEX1_-_20923425.23-P1P2	0	693276.0	0.9983465466397897	0.9947655105991586
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Apex1-P1P2	APEX1___20923418.23-P1P2	0	401208.0	0.9983094925025795	0.997096074837748
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Apex2-P1P2	APEX2_-_55026823.23-P1P2	0	263640.0	0.9977382940730656	0.9957355906849459
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Apex2-P1P2	APEX2_-_55026828.23-P1P2	0	130402.0	0.9981480827451552	0.9946902372667704
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Apex2-P1P2	APEX2___55026814.23-P1P2	0	490920.0	0.998659556050745	0.9973681187947866
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Aplf-P1P2	APLF_-_68694726.23-P1P2	0	657654.0	0.9978382444473066	0.9924580486533515
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Aplf-P1P2	APLF_-_68694969.23-P1P2	0	545510.0	0.9984011320999144	0.9968374694570349
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Aplf-P1P2	APLF___68694742.23-P1P2	0	644686.0	0.9984586530675341	0.9933545104270988
