Sample	T1	T1	T1	T1	T2	T2	T2	T2	T3	T3	T3	T3	Overall	Overall	Overall
1700022I11Rik	3.5411672676187402	0.6171678583129669	1.0	inlier	9.206277508724432	0.10111394892522418	1.0	inlier	8.785460828125803	0.11793350909651368	1.0	inlier	-0.10950232646910303	7765.0	False
Rgs12	1.7942154985507055	0.8768229341571168	1.0	inlier	10.101340958283789	0.0724141940313412	1.0	inlier	9.40862548912448	0.09383416189790483	1.0	inlier	-0.10953838261816785	7766.0	False
Mgat4c	6.75806559023985	0.23926397227339424	1.0	inlier	5.522390885944923	0.35549688558352766	1.0	inlier	9.797552725038953	0.08117898521642497	1.0	inlier	-0.10954050743026338	7767.0	False
Exoc8	8.623545628624617	0.12505506846019365	1.0	inlier	5.559184004134605	0.3514997762632146	1.0	inlier	8.075018469097223	0.15214938713861714	1.0	inlier	-0.10957493933780854	7768.0	False
Polr1has				outlier	9.147685368787348	0.10331650858608621	1.0	inlier	4.886841996938542	0.4298457992839131	1.0	inlier	-0.10959539062427834	7769.0	False
Aqp4	8.341414636861039	0.13839633605102208	1.0	inlier	8.434785553191055	0.1338458691913318	1.0	inlier	5.2731997057138775	0.38345624995528904	1.0	inlier	-0.10959707799454495	7770.0	False
Gnmt	7.621079996266753	0.1783922284736441	1.0	inlier	5.477756762839917	0.36039109800378855	1.0	inlier	9.063548429006833	0.10655611372113682	1.0	inlier	-0.10963642972344419	7771.0	False
D6Ertd527e	9.414935845414293	0.09361507911165978	1.0	inlier	2.523677350443569	0.7729250698278526	1.0	inlier	10.584568522515157	0.060268109246750856	1.0	inlier	-0.1096416425050361	7772.0	False
Mcm10	2.4689625131207373	0.7811619512801196	1.0	inlier	5.001429064735364	0.4157058066859205	1.0	inlier	14.213810177177779	0.014306815605275691	1.0	inlier	-0.10969997521008257	7773.0	False
Cyp2u1	8.213356012574968	0.14486254411963806	1.0	inlier	5.174579284590212	0.3949481474719967	1.0	inlier	8.847333940545797	0.1153106356079755	1.0	inlier	-0.10976528279167741	7774.0	False
Pdss2	9.283978798409969	0.09825936433761961	1.0	inlier	10.969814986507686	0.05198175885513023	1.0	inlier	1.7227160391343774	0.8860255885148476	1.0	inlier	-0.10980469262887449	7775.0	False
Pclo	1.2603178623818372	0.9389614791840706	1.0	inlier	16.5368826622376	0.00546725323931696	1.0	inlier	3.0413658731587208	0.6936083329736163	1.0	inlier	-0.10985864075375239	7776.0	False
Tmco4	8.992766012068621	0.1093530455059909	1.0	inlier	11.200454455144333	0.04754726825444544	1.0	inlier	1.735289014371797	0.8844242942946907	1.0	inlier	-0.1099558516202651	7777.0	False
Alox8	7.319732449749135	0.1979265171986937	1.0	inlier	3.8179411022698972	0.5759144557945107	1.0	inlier	11.086135446718973	0.049698665762227257	1.0	inlier	-0.11002638798946396	7778.0	False
2310050C09Rik	3.691835694108079	0.594579400474872	1.0	inlier	6.944576024164951	0.2247950030222452	1.0	inlier	11.03072670106214	0.05077415557194298	1.0	inlier	-0.1101727973782924	7779.0	False
Tsga10	6.0182352206418726	0.3044485946156381	1.0	inlier	8.416921163312693	0.13470596634697474	1.0	inlier	7.365170402655615	0.19486752513820393	1.0	inlier	-0.11026772667420526	7780.0	False
Ghdc	7.237597643330628	0.2035610603207868	1.0	inlier	9.733473177183555	0.08314915835479675	1.0	inlier	4.860317279419654	0.4331641858284193	1.0	inlier	-0.11045905245907095	7781.0	False
Crybg1	3.1651980777457442	0.6745343228845861	1.0	inlier	10.949109226075379	0.052398386249389195	1.0	inlier	7.240639963943916	0.20334992169936406	1.0	inlier	-0.11047447572436608	7782.0	False
Atp6v0e2	15.397931007820869	0.008790720048624912	1.0	inlier	1.2721624480223188	0.937769905056325	1.0	inlier	6.489100362273558	0.2614911751086715	1.0	inlier	-0.11054609675595378	7783.0	False
Tnfrsf17	6.135107160130811	0.2932935558536458	1.0	inlier	6.49548016569228	0.2609449016383607	1.0	inlier	9.292224206416122	0.09796082202299505	1.0	inlier	-0.1105475122635934	7784.0	False
Them5	8.69900166554755	0.12168923431929113	1.0	inlier	9.851851759035343	0.07954345477444147	1.0	inlier	3.4122191244152127	0.6367095965518389	1.0	inlier	-0.11059292546246703	7785.0	False
Arhgap20	5.624107555493545	0.3445288491739862	1.0	inlier	8.437504794884282	0.13371538225007307	1.0	inlier	7.68765908526005	0.17431024791854466	1.0	inlier	-0.11060397234353168	7786.0	False
Erv3	3.149538749363637	0.6769438694741302	1.0	inlier	13.201478879053056	0.021562100944804263	1.0	inlier	4.855099122982009	0.43381899551413006	1.0	inlier	-0.11066799728569576	7787.0	False
Ccl26	12.226839277099474	0.03180834640267349	1.0	inlier	6.23519020062547	0.28400193551565045	1.0	inlier	4.0691195249781655	0.5395080033521171	1.0	inlier	-0.11073296540467394	7788.0	False
Cxcl13	12.059653755372729	0.03397946603603785	1.0	inlier	6.319352670126547	0.2763728000642368	1.0	inlier	4.129890280426264	0.5308706712280687	1.0	inlier	-0.11075029313359312	7789.0	False
Cd47	7.585752064661844	0.1805919151486154	1.0	inlier	5.724406287045705	0.33396553642724447	1.0	inlier	8.794831137641884	0.11753284440411527	1.0	inlier	-0.110805950603166	7790.0	False
Klhl4	6.552789914737618	0.2560796417084883	1.0	inlier	3.6826625288860337	0.5959461395792424	1.0	inlier	11.894343046927142	0.036264559167904276	1.0	inlier	-0.11085185398569243	7791.0	False
Zfp182	5.039325677128239	0.4110997194722008	1.0	inlier	8.10896150346172	0.15033190242485306	1.0	inlier	8.554540282475358	0.12820650888129803	1.0	inlier	-0.1108950012793905	7792.0	False
Morn3	3.2343947947184013	0.6638997941474318	1.0	inlier	0.8630962162605734	0.9728355506800158	1.0	inlier	17.88026228291805	0.003100273894345973	1.0	inlier	-0.11093129447975887	7793.0	False
Kctd16	7.888412572420394	0.16249360270459212	1.0	inlier	12.326918676643793	0.030572685986113513	1.0	inlier	1.4996349354914977	0.9131119390492467	1.0	inlier	-0.1110078386416396	7794.0	False
Atrnl1	11.770500259799142	0.03807143352692621	1.0	inlier	6.793683574327258	0.23644205195533763	1.0	inlier	3.8773329934233423	0.5672088770171042	1.0	inlier	-0.11103314872724081	7795.0	False
Unc93b1	8.003993121066896	0.15601569610845434	1.0	inlier	10.421530090018502	0.06413532635231212	1.0	inlier	3.419123470734469	0.635659034334072	1.0	inlier	-0.11103464224527894	7796.0	False
1810037I17Rik				outlier	11.675412738195973	0.03951647819069204	1.0	inlier	2.1693663460898933	0.8252482956898259	1.0	inlier	-0.11103532433984897	7797.0	False
Casc3				outlier	7.807707933649202	0.16715648598771415	1.0	inlier	6.279025967636373	0.28000741024490183	1.0	inlier	-0.11103689096864588	7798.0	False
Adam25	1.1948570770413125	0.9453698065679823	1.0	inlier	10.574742711215645	0.06049484588354259	1.0	inlier	9.396170791398482	0.09426794778849579	1.0	inlier	-0.11105563437537251	7799.0	False
Fam181a	5.582022656886928	0.3490356012654886	1.0	inlier	6.20425578735905	0.28684831014592405	1.0	inlier	10.080362906037545	0.07298995992344004	1.0	inlier	-0.11115765728251377	7800.0	False
Slc22a8	9.78851979586312	0.08145406761977747	1.0	inlier	7.230271323959352	0.20407028290369755	1.0	inlier	5.196425722731543	0.3923816664153217	1.0	inlier	-0.11116593231982382	7801.0	False
Top1mt	9.625980548147517	0.08655369264733714	1.0	inlier	10.797832422526945	0.05553902711444991	1.0	inlier	1.5507013912301446	0.9071457684493589	1.0	inlier	-0.11121248534866006	7802.0	False
Glyatl3				outlier	3.734719054070321	0.5882058349694728	1.0	inlier	10.601741200093532	0.05987375086842661	1.0	inlier	-0.11126961640430101	7803.0	False
Clec4d	5.761106099736277	0.3301626807342125	1.0	inlier	9.570936137160308	0.08834648959877245	1.0	inlier	6.33550815405053	0.27492747364184467	1.0	inlier	-0.11134096698310923	7804.0	False
Mpp7	13.440761846344138	0.01958051044638842	1.0	inlier	5.233032035753377	0.3881077289021171	1.0	inlier	4.013220271994205	0.5475141276868339	1.0	inlier	-0.11152389210261053	7805.0	False
Hoxc8	5.62115336782478	0.34484376719474796	1.0	inlier	14.332132394264976	0.013631777940617984	1.0	inlier	1.3889156866566215	0.9255219269252428	1.0	inlier	-0.11175764175922547	7806.0	False
Trim43c	2.485253605325043	0.778714251549138	1.0	inlier	2.9865959248787664	0.7020524702642412	1.0	inlier	16.271275114924276	0.006110773870271924	1.0	inlier	-0.11178832578475291	7807.0	False
Rbm38	4.181877342294699	0.5235384227321443	1.0	inlier	5.88629011670429	0.3174411280218512	1.0	inlier	11.657264554739816	0.03979812922315207	1.0	inlier	-0.11187529469279107	7808.0	False
Ppp1r12a	0.9745840196445558	0.9645895869480946	1.0	inlier	9.784881325177464	0.08156511469961814	1.0	inlier	10.405460859141686	0.06452880159968089	1.0	inlier	-0.11192558415154628	7809.0	False
Eid1	14.674913315648405	0.01184555811875565	1.0	inlier	3.860986623032768	0.5695992041843485	1.0	inlier	4.344509579194848	0.5009529956523884	1.0	inlier	-0.11193805085945079	7810.0	False
Hsd3b1	11.513740808184465	0.04209360102717985	1.0	inlier	3.906865731451698	0.562901544408273	1.0	inlier	7.144709582229506	0.2100986268435101	1.0	inlier	-0.11199342640984605	7811.0	False
Rnh1	6.344157447616006	0.2741561990969812	1.0	inlier	8.572476690265615	0.12738054675522814	1.0	inlier	6.846944482713561	0.23227437609205004	1.0	inlier	-0.11206078098218292	7812.0	False
Zfp36l1	13.458788650592336	0.019438539542733446	1.0	inlier	3.210629751657081	0.6675495026025398	1.0	inlier	6.124662582921066	0.2942770473637868	1.0	inlier	-0.1121691333462778	7813.0	False
Acp2	10.07391661907129	0.07316773928998177	1.0	inlier	7.417436712545053	0.19139940575447656	1.0	inlier	4.70565875856701	0.4528469279682348	1.0	inlier	-0.11221463327865484	7814.0	False
Tchh	8.773372043141556	0.11845224238332852	1.0	inlier	6.529204161022945	0.2580728166743078	1.0	inlier	6.820512891053517	0.23433488257313584	1.0	inlier	-0.1122691464445672	7815.0	False
Cep162	2.1202184515299094	0.8322729240752452	1.0	inlier	8.616837077864117	0.1253583473505211	1.0	inlier	10.601065789851468	0.059889215371935034	1.0	inlier	-0.11230161339431417	7816.0	False
Ccbe1	3.9290126976121114	0.5596810751513185	1.0	inlier	14.111329302054418	0.014917490235534125	1.0	inlier	3.1286326668421887	0.6801621302433268	1.0	inlier	-0.11239224271708494	7817.0	False
Lztr1	7.19515046693157	0.2065265901689709	1.0	inlier	9.866849600683235	0.07909712107557598	1.0	inlier	4.6910485025715	0.4547354868287127	1.0	inlier	-0.11245895165334963	7818.0	False
2310061N02Rik	4.4226697298105	0.4902961478527923	1.0	inlier	3.1059647361215963	0.6836531641866427	1.0	inlier	14.374175734529166	0.013399416527113739	1.0	inlier	-0.1124896384291163	7819.0	False
Aoah	6.510758528245393	0.2596404921715927	1.0	inlier	5.559136356724273	0.35150493075200195	1.0	inlier	9.884455707088856	0.07857612948869908	1.0	inlier	-0.11248980544971948	7820.0	False
Cd59a				outlier	5.885469213046175	0.3175232946642683	1.0	inlier	8.289138164498372	0.14100413898649966	1.0	inlier	-0.11251317074350087	7821.0	False
Slc6a11	9.504119865563023	0.0905686993764242	1.0	inlier	6.992749796887216	0.221180073454182	1.0	inlier	5.6569997680298565	0.3410371727836805	1.0	inlier	-0.1126328224969045	7822.0	False
Tmbim7	2.3814006051932477	0.7942406788090776	1.0	inlier	3.7903708009915333	0.5799747223962808	1.0	inlier	15.481951384088411	0.00848982073830351	1.0	inlier	-0.11266679787537992	7823.0	False
Agpat1	8.01212961605591	0.15556840638643488	1.0	inlier	6.827011339935619	0.23382687141096725	1.0	inlier	7.176205869710787	0.20786203516209079	1.0	inlier	-0.11270548138768342	7824.0	False
Thsd7b	5.105351555902112	0.4031588196818653	1.0	inlier	12.365119357070997	0.03011322368944991	1.0	inlier	3.9125702453891527	0.5620712328539634	1.0	inlier	-0.11271715259964181	7825.0	False
Btg4	4.567054926307687	0.47096215573891453	1.0	inlier	12.361870046421428	0.0301520470547334	1.0	inlier	4.400547750910371	0.49329903593002766	1.0	inlier	-0.11274496940352106	7826.0	False
1700020N15Rik	11.936521925670414	0.03566800561921457	1.0	inlier	2.929085920844727	0.7109178465780712	1.0	inlier	7.77609012258705	0.16901513537512913	1.0	inlier	-0.11279269831289422	7827.0	False
Elovl2	5.00909257365233	0.4147715247550028	1.0	inlier	6.157260833514738	0.29121617450680004	1.0	inlier	10.591678412837286	0.060104541182068316	1.0	inlier	-0.11283752981368712	7828.0	False
Gsk3b	8.963254175107823	0.11053883205756343	1.0	inlier	5.920786971104739	0.3140031730824626	1.0	inlier	7.275727422218391	0.2009283943826763	1.0	inlier	-0.11287774260100937	7829.0	False
Cyp4f18	4.293516049747591	0.5079758913613152	1.0	inlier	7.774232769282826	0.16912488236206324	1.0	inlier	9.517144460228844	0.09013151978468337	1.0	inlier	-0.11288937740390441	7830.0	False
Tmem43	2.2770600526072626	0.8096301703922938	1.0	inlier	10.781188253159222	0.055895184314372015	1.0	inlier	8.138059259437838	0.14878925305025947	1.0	inlier	-0.11296386899565154	7831.0	False
Fmo1	6.4558064040032574	0.264357219874648	1.0	inlier	9.671849380896369	0.08508546681288987	1.0	inlier	5.5451885682305635	0.35301623069904664	1.0	inlier	-0.11306072703095953	7832.0	False
P2rx4	9.154317146962418	0.103065026458805	1.0	inlier	5.33076242166208	0.37686031426025624	1.0	inlier	7.723908096178109	0.17212237468888225	1.0	inlier	-0.11307392973470165	7833.0	False
Zfp60	5.024962157344081	0.4128413780829504	1.0	inlier	3.2618077721210166	0.6596937752632468	1.0	inlier	13.64183820500742	0.018051926573521504	1.0	inlier	-0.11320637807575105	7834.0	False
Hapln2	14.301264587359059	0.013804851168875532	1.0	inlier	4.003438340723333	0.5489210195738548	1.0	inlier	4.48813398500127	0.4814726384569985	1.0	inlier	-0.11321317680447758	7835.0	False
Nphs2	12.791404185988581	0.025413956224958456	1.0	inlier	6.039965331529218	0.302349523219799	1.0	inlier	3.6842248889270293	0.5957132761188866	1.0	inlier	-0.11326082924036122	7836.0	False
Has2				outlier	8.529706123163411	0.12935807659463117	1.0	inlier	5.461798758383741	0.3621529716897234	1.0	inlier	-0.11331804160015942	7837.0	False
Dcx	6.954219397154679	0.22406739735894843	1.0	inlier	5.326486651371263	0.37734742728138526	1.0	inlier	9.692798298794893	0.0844225932129643	1.0	inlier	-0.11367304826021181	7838.0	False
Mtrfr	11.078674396808081	0.04984222338141642	1.0	inlier	5.609631565478153	0.3460740712044037	1.0	inlier	5.6723711870632885	0.33941463174800823	1.0	inlier	-0.11367602937782371	7839.0	False
Trim41	8.024813962128263	0.1548733732771298	1.0	inlier	4.678530028936804	0.4563576185397473	1.0	inlier	9.41341266729236	0.09366791766176652	1.0	inlier	-0.11374630990918295	7840.0	False
Sst	16.280032931122907	0.006088423785810426	1.0	inlier	2.1319866265561287	0.83059722429322	1.0	inlier	4.673927979366555	0.4569548649113604	1.0	inlier	-0.11376848506049848	7841.0	False
Fxyd2	11.14785522295708	0.048525990470003166	1.0	inlier	6.154273413569779	0.29149562219259595	1.0	inlier	5.026666258550205	0.4126344820565514	1.0	inlier	-0.1138157476433579	7842.0	False
Slc17a4	8.75672888159425	0.11916978911475629	1.0	inlier	6.545689569202873	0.2566783362831936	1.0	inlier	6.764916436814944	0.2387190209833906	1.0	inlier	-0.11388204532046109	7843.0	False
Spindoc	1.731220318121969	0.884943292754027	1.0	inlier	6.800706767736729	0.2358889236122106	1.0	inlier	12.829181695429153	0.0250332021955445	1.0	inlier	-0.11389497116761967	7844.0	False
Ift122	11.506052471344589	0.04222004152118086	1.0	inlier	5.256489135135093	0.3853864926770819	1.0	inlier	5.654340361448214	0.34131848364482453	1.0	inlier	-0.113914674231134	7845.0	False
Spred3	3.2106973482485417	0.6675391173018985	1.0	inlier	10.321759789502481	0.06661507525091648	1.0	inlier	7.751871142229867	0.17045110446950962	1.0	inlier	-0.11394820453934794	7846.0	False
Mbd1	3.905616299696431	0.563083476973503	1.0	inlier	15.457665918204077	0.008575749403036736	1.0	inlier	1.6667619876648097	0.8930602872325802	1.0	inlier	-0.11398414373590003	7847.0	False
Rnf185	10.24062355522693	0.06869740585915707	1.0	inlier	7.303700716989534	0.19901564662094628	1.0	inlier	4.617053952301209	0.4643763777403149	1.0	inlier	-0.11401074920810071	7848.0	False
Elk4	1.0137609936483032	0.9614482348253585	1.0	inlier	13.866766469678009	0.016478253399807352	1.0	inlier	5.96305630042757	0.3098303183454758	1.0	inlier	-0.11404618472911882	7849.0	False
Nr2c2	6.680853456088216	0.2454779324305204	1.0	inlier	7.062760910786312	0.216014391602263	1.0	inlier	8.08071717673551	0.15184289196795775	1.0	inlier	-0.11408920498434831	7850.0	False
BC024978	6.501779478533601	0.2604064394923412	1.0	inlier	12.104376235579625	0.03338523919258085	1.0	inlier	2.884159674011377	0.7178393488693375	1.0	inlier	-0.11411945915672565	7851.0	False
Ift52	8.737193213565511	0.12001706533620293	1.0	inlier	6.415624325376375	0.2678503892253563	1.0	inlier	6.912383071199887	0.22723847430148014	1.0	inlier	-0.1141358440464766	7852.0	False
Sla	7.5184861755363785	0.18484564983507734	1.0	inlier	8.268034988918897	0.14206926091132877	1.0	inlier	6.042568654353801	0.3020988173945225	1.0	inlier	-0.11415240426201449	7853.0	False
Tcf19	7.922550441119611	0.1605559955402267	1.0	inlier	9.346615261306805	0.09601224064425584	1.0	inlier	4.523964639383043	0.4766834688476217	1.0	inlier	-0.11440007346120996	7854.0	False
Setd1a	2.9143109523818524	0.7131946682053107	1.0	inlier	8.351197507678549	0.13791314442974567	1.0	inlier	10.096645237324605	0.07254270487103587	1.0	inlier	-0.11444534496159246	7855.0	False
1700029I15Rik	12.132206262520462	0.033020474454983795	1.0	inlier	3.601670541068617	0.6080624852283172	1.0	inlier	6.829935995595602	0.23359854045189876	1.0	inlier	-0.1144642272359548	7856.0	False
Elavl3	6.354968728773514	0.2731946051976044	1.0	inlier	11.67062431428197	0.03959060792618552	1.0	inlier	3.465368064034039	0.6286342389790018	1.0	inlier	-0.1144863772144447	7857.0	False
Gatad2b	1.6284881887315663	0.8977829893358963	1.0	inlier	12.583692673730104	0.027608560998243936	1.0	inlier	6.755680004295081	0.2394539777908391	1.0	inlier	-0.11454326682840148	7858.0	False
H2al3	8.234966313111501	0.14375277203671333	1.0	inlier	3.372897360976882	0.6427009446181846	1.0	inlier	10.58456169364277	0.06026826655019313	1.0	inlier	-0.11455613771995792	7859.0	False
Tas2r130				outlier	2.489430584865575	0.7780859980843295	1.0	inlier	11.852395709382478	0.03686724209081549	1.0	inlier	-0.1145757439642481	7860.0	False
Zar1l	10.251209560567618	0.06842231582648484	1.0	inlier	6.181816907849763	0.2889272643095997	1.0	inlier	5.779444149842819	0.3282749610659852	1.0	inlier	-0.11462261424323313	7861.0	False
Ang4	8.291775462072293	0.14087153217729187	1.0	inlier	7.162580280014585	0.208827094387385	1.0	inlier	6.502718768050536	0.260326227696986	1.0	inlier	-0.11467223688613461	7862.0	False
Otud7b	9.313258648862751	0.09720299098872476	1.0	inlier	6.514633072323358	0.2593105508626956	1.0	inlier	6.268590642858525	0.2809541956263759	1.0	inlier	-0.11471577193368987	7863.0	False
Tas2r134	4.327179267175055	0.5033336084868802	1.0	inlier	11.586942709217933	0.040907584416419396	1.0	inlier	5.374669503501987	0.3718845815976386	1.0	inlier	-0.11473834907092012	7864.0	False
Cbr3	5.3569389896284445	0.37388809735999207	1.0	inlier	9.868146842376225	0.07905862466088964	1.0	inlier	6.2709264291041285	0.28074204839599237	1.0	inlier	-0.11478185777267562	7865.0	False
Ndufaf2	16.2889635032501	0.006065714888903173	1.0	inlier	3.1967152847972233	0.6696877521992599	1.0	inlier	3.5006185214093852	0.6232940396401586	1.0	inlier	-0.11479873491880704	7866.0	False
Etnppl				outlier	2.0320994927847367	0.8446858721731734	1.0	inlier	12.33322535585712	0.03049637326334076	1.0	inlier	-0.11480884914590056	7867.0	False
Zfp358	2.852565855944542	0.7227032159072566	1.0	inlier	14.698134465026685	0.011733119789883784	1.0	inlier	3.394942167989244	0.6393403569165732	1.0	inlier	-0.11485069247625802	7868.0	False
Nt5dc2	5.282488530744815	0.3823862958920564	1.0	inlier				outlier	9.49942346093242	0.0907268160766932	1.0	inlier	-0.11485384881949263	7869.0	False
Smpx	3.477034588261583	0.6268654015603217	1.0	inlier	2.102922952016207	0.8347282380085761	1.0	inlier	16.214218600619454	0.006258353035707431	1.0	inlier	-0.1148757143917839	7870.0	False
Nudt3	6.072791933167628	0.2992002611847657	1.0	inlier	7.1715595760394315	0.20819068850773292	1.0	inlier	8.482156325851712	0.131588997749848	1.0	inlier	-0.11504044575585758	7871.0	False
Mtmr7	7.260150078423376	0.2020003739584859	1.0	inlier	5.372008063688785	0.3721848199052338	1.0	inlier	9.32258550807397	0.09686868671646898	1.0	inlier	-0.11506914041545936	7872.0	False
Myadml2	8.11817989065461	0.1498416469862065	1.0	inlier	8.583634670061373	0.12686915144414845	1.0	inlier	5.13496800578447	0.39963171553925037	1.0	inlier	-0.1151077762728246	7873.0	False
Tspan6	7.745187123184789	0.17084928839908498	1.0	inlier	4.588861347013527	0.4680828380573401	1.0	inlier	9.715353832858707	0.0837142221334104	1.0	inlier	-0.11512889103603023	7874.0	False
Col4a6	6.971196697078976	0.22279127555561984	1.0	inlier	4.357811186136489	0.4991301163645607	1.0	inlier	10.652852445865587	0.05871428820185465	1.0	inlier	-0.11531114032864098	7875.0	False
Nudc				outlier	7.360327052263156	0.1951916364009434	1.0	inlier	6.660143340633305	0.2471673179228212	1.0	inlier	-0.11533225643481358	7876.0	False
Brdt	3.996313977306533	0.5499467719933786	1.0	inlier	12.981031697479159	0.023557171494152818	1.0	inlier	4.171116730059631	0.5250517369493506	1.0	inlier	-0.11536473518841822	7877.0	False
Cdc34				outlier	2.2688699493417137	0.8108280106676449	1.0	inlier	12.068014926381142	0.033867610936784476	1.0	inlier	-0.11542981451771442	7878.0	False
Mff	10.436234487861702	0.06377723805247903	1.0	inlier	5.553947835375094	0.3520665623700896	1.0	inlier	6.2446116198978645	0.28313956388344774	1.0	inlier	-0.11568985399647108	7879.0	False
Ngb	10.129410333751396	0.07165041061236499	1.0	inlier	3.937875565595536	0.5583946458837916	1.0	inlier	8.235986672180914	0.14370056080471316	1.0	inlier	-0.11576599023255392	7880.0	False
Slco4a1	4.848312623741947	0.4346715884809196	1.0	inlier	6.2268396468033655	0.28476805166091945	1.0	inlier	10.562860390410071	0.06077010575066588	1.0	inlier	-0.11587197152753655	7881.0	False
Txndc15	11.201473104812836	0.04752849937390757	1.0	inlier	3.5092864212927353	0.6219829421697693	1.0	inlier	7.720935991069506	0.1723008510264069	1.0	inlier	-0.11587718141638664	7882.0	False
Rab5c				outlier	5.228423097671514	0.388644012820168	1.0	inlier	8.911334296695498	0.1126534272625559	1.0	inlier	-0.1159747756687793	7883.0	False
Arl16	4.066710823813828	0.5398517931636021	1.0	inlier	6.482196912320077	0.26208334243564035	1.0	inlier	10.992807571811687	0.05152277477836076	1.0	inlier	-0.1159805504776444	7884.0	False
Cdc42se2	8.622479420161913	0.12510322508994176	1.0	inlier	4.547688699157417	0.47352832039005655	1.0	inlier	8.937843553422887	0.11156920082244304	1.0	inlier	-0.11604365026181142	7885.0	False
Xlr3c	3.3727885117667866	0.6427175483126002	1.0	inlier	7.259932842890858	0.20201535804779802	1.0	inlier	10.787624140329733	0.055757213373530456	1.0	inlier	-0.11611946132994948	7886.0	False
Marchf7	2.329574456608635	0.8019135712857377	1.0	inlier	13.838619849170092	0.01666768148926534	1.0	inlier	4.73756105443799	0.448740533052465	1.0	inlier	-0.11613614766204945	7887.0	False
B4galnt1	6.743645374216534	0.2404144264326613	1.0	inlier	10.875706753423728	0.05390081087292886	1.0	inlier	3.9037267347363915	0.5633586708350616	1.0	inlier	-0.11618111495491901	7888.0	False
Slc22a16	8.255547906492525	0.14270289150376425	1.0	inlier	3.2090515181647956	0.6677919833311464	1.0	inlier	10.686009424300968	0.05797342084426238	1.0	inlier	-0.11619942337980282	7889.0	False
Swi5	5.739274658431504	0.33242085098377006	1.0	inlier	10.53933821297288	0.06131847354808817	1.0	inlier	5.1654218609873634	0.39602745852269794	1.0	inlier	-0.11622574272608731	7890.0	False
Ap3s2	9.38500275534753	0.09465848725410064	1.0	inlier	2.8640788799271557	0.7209311993420279	1.0	inlier	10.03276273452699	0.07431223330016445	1.0	inlier	-0.11623743320889372	7891.0	False
Slc29a1	5.855836055979949	0.32050044349590645	1.0	inlier	11.453833174496232	0.043088397257002864	1.0	inlier	4.0870907700219075	0.53694644118837	1.0	inlier	-0.11627141233218524	7892.0	False
AI987944	4.36466947077211	0.49819171637400905	1.0	inlier	1.8307665658269388	0.8720309342341287	1.0	inlier	15.656983916603513	0.007894791665800094	1.0	inlier	-0.11627150005222693	7893.0	False
Naa15	11.243342031011625	0.04676308127249884	1.0	inlier	6.896770118729374	0.22843155517275404	1.0	inlier	4.067216919587352	0.5397795499578875	1.0	inlier	-0.11637951281610508	7894.0	False
Zfp174	9.15476184878087	0.10304818306988206	1.0	inlier	6.245678219893432	0.283042067572861	1.0	inlier	6.64049179321243	0.24877926700557806	1.0	inlier	-0.11644188688696387	7895.0	False
Capns2	7.6324452339124464	0.1776895650111464	1.0	inlier	11.615313618463269	0.0404564964214158	1.0	inlier	2.3067566203181427	0.8052739967134752	1.0	inlier	-0.11647159859046836	7896.0	False
Bub1b	7.3447385617004795	0.1962379608710818	1.0	inlier	6.536860230690817	0.2574244256273601	1.0	inlier	7.960705554821162	0.15841455910255053	1.0	inlier	-0.1165233201497346	7897.0	False
Tha1	4.261134437199669	0.512463708858597	1.0	inlier	13.8633116950874	0.016501391901008078	1.0	inlier	2.9557841129988938	0.7068026829633955	1.0	inlier	-0.11655063855007981	7898.0	False
Mreg	4.635268634094885	0.46199140642942127	1.0	inlier	8.744400498935114	0.11970384696159675	1.0	inlier	8.05462361141946	0.15325079589065993	1.0	inlier	-0.11664017930223512	7899.0	False
Psca	14.424383827501302	0.013126947818405732	1.0	inlier	4.75494193876303	0.446513374146983	1.0	inlier	3.465225159297363	0.6286559143459084	1.0	inlier	-0.11665708497636708	7900.0	False
Ptpre	13.286030032549094	0.020840829846242026	1.0	inlier	6.018730105479639	0.3044006625025728	1.0	inlier	3.147415970213131	0.6772705786276481	1.0	inlier	-0.11670348407253144	7901.0	False
Slc39a4	7.902847297253108	0.16167180766856104	1.0	inlier	3.6178304693635854	0.6056381306075826	1.0	inlier	10.547556313161653	0.06112636183512776	1.0	inlier	-0.11687287512119078	7902.0	False
Vmn2r96	9.372088718579928	0.09511193687935005	1.0	inlier	9.586013946861168	0.08785202794538116	1.0	inlier	2.8793593267644426	0.7185785827549168	1.0	inlier	-0.11692239801804864	7903.0	False
Prss37	4.997773479375988	0.4161519754560732	1.0	inlier	10.130774949324508	0.07161347055241774	1.0	inlier	6.244177618326548	0.28317924305182607	1.0	inlier	-0.11695677757139507	7904.0	False
Chp2	11.706034933691091	0.03904552150069074	1.0	inlier	5.495308091392977	0.3584606399819035	1.0	inlier	5.116919721567913	0.40177856133460277	1.0	inlier	-0.11705347796104044	7905.0	False
Lin7b	5.961400103120553	0.3099929976750537	1.0	inlier	4.1642518451414245	0.5260183732271615	1.0	inlier	11.711494321591298	0.038962120067731254	1.0	inlier	-0.1170632594741936	7906.0	False
Irx3	4.159586542514729	0.5266758187937125	1.0	inlier	9.42217534325854	0.09336431785034383	1.0	inlier	7.7487985963062505	0.17063404253134906	1.0	inlier	-0.11708430081142401	7907.0	False
Chd1	9.496427088248392	0.09082782959808666	1.0	inlier	5.588601354615213	0.34832820165927947	1.0	inlier	7.0085972689868985	0.22000170302774036	1.0	inlier	-0.1171092374988431	7908.0	False
