Sample	T1	T2	T3	Overall	Overall	Overall
Prr23a1	2.4639202639777524	3.682874873484573	3.6888975104812594	-0.47249332959088347	15960.0	False
Tcn2	6.156581086171856	2.6089200259763	1.5041237825143066	-0.4725233623132857	15961.0	False
Amh	2.5423974255832444	3.7803376158742545	3.5128460051328534	-0.4725652094105879	15962.0	False
Fzd7	2.101691069414386	5.56998957292459	2.014322487798767	-0.47259639595982644	15963.0	False
Hopx	3.0747093534524996	3.4001120357361505	3.434223095894319	-0.472636677606419	15964.0	False
Atxn7l3b	3.2733755791294277	1.2444192119989697	5.533602797969903	-0.4727306654526602	15965.0	False
Macrod1	2.881868658018929	1.6061106959278084	5.502724501240628	-0.47273573410983866	15966.0	False
Cnnm3	0.832828959392464	6.190098419496716	2.4930937888367684	-0.47277725244669194	15967.0	False
Mpdz	2.666213091536919	3.6424417727701486	3.540123049026111	-0.47278818361896274	15968.0	False
4921509C19Rik	5.976493727102267	1.9965194274446192	2.30446098376699	-0.47281640374226847	15969.0	False
AI182371	3.223686637031598	2.955446310785748	3.7648932009681966	-0.472816903606111	15970.0	False
Slc11a2	4.044424657142643	3.735699571954602	2.2004110061282685	-0.4728438389519147	15971.0	False
Calu	3.5917847199326776	2.5547223370508436	3.8559501010131063	-0.4728780687980592	15972.0	False
Plekhs1	3.502668426060554	3.8470141597746887	2.5685278586828395	-0.47288066012571733	15973.0	False
Wfs1	4.18398084518006	3.3175153560365453	2.514897279292086	-0.47292139387963594	15974.0	False
Map2	1.1673994828116405	3.52900902186332	5.00130363165219	-0.4729861542530225	15975.0	False
Trappc9	1.3531662379146683	3.434189646719607	4.9307471280958906	-0.4731038926837637	15976.0	False
Slc25a39	5.425092190423047	3.5790489508015066	1.1158710056592145	-0.47311492752120543	15977.0	False
Grm5	5.293001193650705	2.1949600459585357	2.6937836438467424	-0.47328134021057294	15978.0	False
Ptrh1	1.9873100442583886	3.219113547923735	4.581673995855374	-0.47330137640367115	15979.0	False
Myh11	3.178552263862444	4.774171872980908	1.864937526680423	-0.47330524447872796	15980.0	False
Arhgap27	2.2284687087317057	4.67832921772345	2.818868854598698	-0.4733584193782295	15981.0	False
Irf5	0.39317193655311505	4.3264295875788745	4.841239172194649	-0.4733641166400607	15982.0	False
Esr1	2.6650394336833036	3.967320658417812	3.173013513274412	-0.47353178663627715	15983.0	False
Ap4e1	5.612108255424828	2.7592169607074695	1.8012963568825604	-0.4735400735293011	15984.0	False
Lrrc43	4.413381586672195	1.5135031786708772	4.196151280798699	-0.4735749842591436	15985.0	False
Prph2	4.679892026557602	3.4791986371992345	1.8757326846869005	-0.47359777527848995	15986.0	False
Vstm2l	3.1339980548195676	4.3813098655516605	2.3090488063107246	-0.4736608984078048	15987.0	False
Spsb3	5.730203251329696	1.6152720131009048	2.900124876364431	-0.4737070595451775	15988.0	False
Rbms3	1.6390777508429781	3.664460869828683	4.409360628936618	-0.4737334123210082	15989.0	False
Rnpepl1	3.6858727892025565	3.53991494286013	2.6999444773290096	-0.4737594296710843	15990.0	False
Phlda3	2.1900318794658475	1.3008376203805576	6.413206351595213	-0.4737909318493679	15991.0	False
Batf	5.72624873220809	2.567675306204705	1.8919824045479723	-0.47382576060083803	15992.0	False
Scg5	2.9743583136072456	3.1301151726964713	3.7699682251678155	-0.47386202914169856	15993.0	False
Cnnm1	5.214029056285547	2.1204386110538507	2.8230590651105767	-0.47390908871322185	15994.0	False
Aldh7a1	4.640059951528283	4.65285132316437	0.6571713245517314	-0.47397742549388305	15995.0	False
Myo7b	1.5456817872911797	0.41280453184168553	7.925676134524209	-0.4739915989666739	15996.0	False
Psat1	6.35116290030108	2.729961840562605	1.1514933806121441	-0.47403545839152667	15997.0	False
Eln	5.65053106160987	1.0886612658098636	3.518040905502675	-0.4740413754490216	15998.0	False
Gnaq	2.6526047895972447	5.965468967722365	1.0524383436213256	-0.47406153475846624	15999.0	False
St7l	1.2282722764550373	4.632713545263332	3.7426712926912367	-0.4740835765507421	16000.0	False
Phactr1	5.475889577785215	1.324473943399224	3.4241464790469265	-0.47408380058213734	16001.0	False
6430548M08Rik	5.005048753122688	2.599959854688376	2.4973501222787795	-0.47409801317693184	16002.0	False
Grem1	0.49256486642257696	5.657504619173475	3.3186365575391865	-0.4741181639774541	16003.0	False
Mfsd1	2.9297559828790996	2.4335122538480385	4.536573076785797	-0.47418595396364277	16004.0	False
H2ab2	1.4743573780229835	4.830903155376584	3.30563598900262	-0.47426811232712907	16005.0	False
Fgd3	2.691178269695444	1.312577812208062	5.933060068156536	-0.4743130244285545	16006.0	False
Pkp1	4.990861447275903	3.572029219706939	1.4735283311177265	-0.47434081185029164	16007.0	False
Plxna3	3.078953226629476	3.1115250911293058	3.679144131818511	-0.4743636134909552	16008.0	False
Xkr4	3.4256418011859986	4.392935478377798	2.0109171608584684	-0.47438053229445604	16009.0	False
Blk	1.3743619139695475	4.171390910220501	4.0878911304911005	-0.4744367638672795	16010.0	False
Tns4	3.1006590069659454	3.216700804032976	3.5443018053893356	-0.4744865524619226	16011.0	False
Nrarp	3.6776503305989134		3.067043461610733	-0.47456119324708235	16012.0	False
Satl1	2.633668905297654	2.2182895564514067	5.017858386448498	-0.47457259736669455	16013.0	False
Galnt12	0.7799825362538413	4.3670882886386035	4.4107584714658685	-0.4745734025491948	16014.0	False
Ttc17	2.98585118981745	3.8592101177364557	2.9645767291404748	-0.4745801243003997	16015.0	False
Gnat2	7.167110705738128	1.407915422205829	1.7980049666461262	-0.474608337108243	16016.0	False
Higd1b	2.032201217144049	1.0965815777128276	6.74441830563964	-0.474609237861149	16017.0	False
Rasl10a	1.4449399867041655	1.898197104027441	6.422728768367133	-0.4746541563306803	16018.0	False
Lemd3	1.6034102701042134	2.4086505779019602	5.739956543740084	-0.4746583799010035	16019.0	False
2410124H12Rik	3.9747248650973686	3.8286605091718515	2.101627132155948	-0.47476737572552596	16020.0	False
A530016L24Rik	1.9774784511866963	3.6842584350909533	4.048595228243365	-0.4748172754789861	16021.0	False
Idh1	5.078505029321805	1.4068660087570664	3.6612617623107315	-0.47509012599512596	16022.0	False
Itpka	2.3933043430203744	1.6845437305236188	5.779492961211697	-0.47516048958899454	16023.0	False
Neurog3	3.328718951911304	3.5822421354262786	2.9300799071162715	-0.47516830831214407	16024.0	False
Timp2	1.4822491249937146	2.223979096581017	6.0270171108641675	-0.4751856963669254	16025.0	False
Dnajc30	1.6539528867611368	4.771806058182724	3.173057325913675	-0.47529359269279087	16026.0	False
Tent5a	5.416594884666295	1.7697484741532452	2.966445077073226	-0.47529854121819476	16027.0	False
Cyb5r3	3.378409246464284	5.111241034869367	1.260619914537243	-0.47537686199349133	16028.0	False
Mns1	3.239730255091212	3.882139952614702	2.683588602350178	-0.47544765204367684	16029.0	False
Slco2b1	5.74007634674326	2.97650451777552	1.3876653974004531	-0.47563306050074655	16030.0	False
Fam117b	4.8594281950744564	2.166894840056785	3.0359469521854185	-0.4756406498290926	16031.0	False
H2ap	4.298954026456173	4.496000578116898	1.0750158708763506	-0.47564931479172506	16032.0	False
Ffar3	4.313282078854626	2.2987863973943177	3.386965884142628	-0.475655245859212	16033.0	False
Ptger2	1.9381561098765079	5.92560879888953	1.6827613755827673	-0.4757155148858787	16034.0	False
Gprin2	3.6859660233899	4.033966396377355	2.1122849456002837	-0.4757347957926656	16035.0	False
Npw	3.4440610403608645	5.176852430834113	1.1192210985788271	-0.47577143719656384	16036.0	False
Fam83g	0.5340928079481282	3.6762570003046346	5.320375436802932	-0.4758689545026587	16037.0	False
Afp	3.1719945313430156	3.6652619830149646	2.959905972817934	-0.4758769781049123	16038.0	False
Tmem45b	2.088744920175762	4.914327378638895	2.611163608801084	-0.4759077834882491	16039.0	False
Fitm1	1.9802677937222177	4.5251736025143945	3.1167236727473617	-0.47602264534730954	16040.0	False
Txndc11	2.2307552587520654	3.250112296880778	4.239797705331774	-0.4760511620504242	16041.0	False
Gpi1		1.9121124643621032	4.537338531215655	-0.4760741259768144	16042.0	False
Fgf6	1.4674071817937688	4.088245968889557	4.0380796212107875	-0.47608732073459253	16043.0	False
Guca2b	6.009698836911531	1.9502920389249603	2.214241913117135	-0.4761484578683863	16044.0	False
Ak7	4.037909542198356	3.6232872334712742	2.213325088194167	-0.47625565257601465	16045.0	False
Dact2	3.1671879773917824	4.785991102762484	1.7646397214675753	-0.4762936516343121	16046.0	False
Mthfsd	2.958054546395341	2.973295044813941	3.870473537435705	-0.47630426037534085	16047.0	False
Rec8	3.9088140399174236	4.096568623386009	1.8245125350671954	-0.4763799017830533	16048.0	False
Tmem170	3.2885418017952786	5.799818366822811	0.5797826031122515	-0.476383323900075	16049.0	False
Efcab14	2.88483112030934	4.399507001369235	2.4241379837899313	-0.4763956742129669	16050.0	False
Tmed1	3.827813358053725	3.8734488348361005	2.132627881542379	-0.4764047320510422	16051.0	False
Rdh14	2.159893530950575	6.928135663365149	0.3988053345210659	-0.4764393365533745	16052.0	False
Vsnl1	1.5034274597687607	2.085668612969055	6.113176192526617	-0.4764405500184168	16053.0	False
Smco2	1.8471325241844951	3.6670494782345364	4.128505717152932	-0.47650949139004534	16054.0	False
Ciita	2.817615772329362	3.090057390911183	3.865018514324633	-0.4765535115808152	16055.0	False
E030018B13Rik	3.2854677066077644	2.724421525824847	3.8311763564292143	-0.47655605004470564	16056.0	False
H2-Q4	3.752229521743326	2.9747676706726742	3.144541865425211	-0.47661830382104275	16057.0	False
Map7d3	4.352488865826311	4.306602283938248	1.1937202336491026	-0.4766730865226687	16058.0	False
Mtap	4.276379364385631	1.732736223735545	3.983849609295136	-0.47673080780996746	16059.0	False
Hoxb1	4.860913576265	3.542545919255369	1.5411426994616961	-0.4767930663940012	16060.0	False
Grm2	2.6041440789365016	3.152218776292325	3.98247040873295	-0.4768191357995512	16061.0	False
Sh3tc2	4.023019280429373	0.7091728284152163	5.291363412737367	-0.47683438240264636	16062.0	False
Vopp1	1.5583181609933034	6.084208172153287	1.8073952222276748	-0.47721165771129614	16063.0	False
Pla2g4a	4.720118579755921	3.167011964182255	2.0513844044763614	-0.4772117578499803	16064.0	False
Lrch1	2.404756365346499	3.2760947089211534	4.016761408761476	-0.4772430978145416	16065.0	False
Extl2	2.611570550073711	4.257093447963759	2.790178655594157	-0.47732127652448736	16066.0	False
Niban2	8.488768138103723	0.35749574644559123	1.6309956764774436	-0.47735797880839187	16067.0	False
Slc17a5	3.0576149655761746	2.288183904290484	4.470374611200882	-0.47738805825534536	16068.0	False
Ttc7	4.726734916855683	1.3706876816888791	3.9392090729925484	-0.4774265331278533	16069.0	False
Ace3	3.6942734163587123	2.1266827662205205	4.067506128941919	-0.4774282958374057	16070.0	False
Hes6	1.331305666056492	2.552690972906911	5.73984216934796	-0.47747438627150385	16071.0	False
Gse1	7.218404297700636	0.6647433354012152	2.443468919325713	-0.4774994684379681	16072.0	False
Pcyt1b	5.148320707834112	2.951707969757473	1.8802468530755294	-0.4776371874447765	16073.0	False
Hsf4	4.524897090095146	1.2611707824801404	4.228100859534499	-0.47768497837204404	16074.0	False
Eme1	2.5369234212136766	4.098745117066358	3.012524358351249	-0.47769729315366766	16075.0	False
Prodh	4.735288871180978	1.8845791386146942	3.3787402807383957	-0.4777007325643945	16076.0	False
Fam98c	2.3368680445770247	4.172907468008409	3.113453490576587	-0.47771168757008226	16077.0	False
Tssk3	1.536244122276734	1.2794550296845235	6.894692098103921	-0.4777238860875302	16078.0	False
Cebpg	3.8003829592324587	2.0688958421350585	4.0211318735924095	-0.47779770868745586	16079.0	False
Nudt17	2.011500378287003	2.237302100004116	5.450924754726288	-0.47781170634031006	16080.0	False
Prok1	2.1923255386246625	4.134315517446332	3.2789477884602216	-0.4778734858247747	16081.0	False
Syngap1	5.8942316163651585	1.9113126979628485	2.3016810129026233	-0.4779056241452622	16082.0	False
Ncbp3	3.3452205724177797	2.7978837759199826	3.654569301117567	-0.4779325809972424	16083.0	False
Kcnb1	2.667201445356377	4.357999025422541	2.6109795874404482	-0.478004394317671	16084.0	False
Dipk2b	3.5664290199665096	4.093004426021451	2.0811014661444807	-0.4780579619239475	16085.0	False
Sidt1	3.672580131645744	3.1317013313834385	3.0027046117926655	-0.4780632947230008	16086.0	False
Best2	5.239349852958862	3.090870908714275	1.6311431675457848	-0.47824693895983056	16087.0	False
Anxa5	4.055441366487958	1.5477077519947702	4.327209015497263	-0.47828848607650004	16088.0	False
Ocrl	4.873417038030245	1.979806608507693	3.1325631517830606	-0.47834756392392025	16089.0	False
Fsd1	3.1701379273498573	3.0534979693852256	3.5277827138466913	-0.4783511275580719	16090.0	False
Ttk	2.032368254223242	4.7324796263589946	2.770839518671127	-0.47845197743056483	16091.0	False
Sdsl	1.0787685660890045	5.350978533071685	2.970399876005157	-0.4785550731541786	16092.0	False
Alg3	4.593803762160749	2.4904249423760993	2.8365250355035387	-0.478564906821501	16093.0	False
Uba7	5.495718044848927	1.7122907144647008	2.848287436749464	-0.4785859410430988	16094.0	False
1810046K07Rik	4.184112970315189	1.3646170104752187	4.394273620962209	-0.4786233683692272	16095.0	False
Ncf1	7.076180411652108	1.2057554939171218	1.9586225762953515	-0.47872649969962344	16096.0	False
Fcgrt	4.090861419466104	3.467353861918702	2.2496664638499726	-0.47872700679684765	16097.0	False
Ror2	4.843681256528757	1.3744425598679306	3.7849926499381255	-0.4788014408314613	16098.0	False
Nkx2-9	4.977777724665392	2.384942108632638	2.5944488529043057	-0.4788225251157912	16099.0	False
Terf2ip	6.553370897808039	3.104251319050874	0.4154714678165616	-0.47885752573993123	16100.0	False
Nod1	4.706822108443689	3.4056198195121032	1.7567156908979054	-0.4788624331501304	16101.0	False
Arhgef16	6.67867441108726	1.8494485381126635	1.627880211662243	-0.478940503090576	16102.0	False
Emilin1	7.188304072976368	1.7604129979691845	1.2631454865795864	-0.4789625022613424	16103.0	False
Tomt	1.9725910775891957	1.7077819594878105	6.006825147170885	-0.47901327361087276	16104.0	False
Fam83d	2.301958801595585	4.357762254481372	2.9055969174587406	-0.4790422265334164	16105.0	False
Ccdc105	3.4042478592373153	3.539334004377461	2.7803123149188713	-0.4790486290656892	16106.0	False
Lhpp	3.6660999989109775	4.510809396026002	1.5158067309529388	-0.47908147885202207	16107.0	False
Tcp11	5.487794490367468	2.007716269412761	2.5249376548600244	-0.4791306197810556	16108.0	False
Afg3l1	3.809283257010954	3.976080484800169	1.9509452077224885	-0.47914106614204616	16109.0	False
Socs1	2.218240161788249	4.03724150890776	3.3161153704462647	-0.4791618093110171	16110.0	False
Klhl22	1.4713579099489877	4.744449264144284	3.2390575405451134	-0.4791698134835353	16111.0	False
Ssmem1	2.1501261503699953	3.5022307520013807	3.9425666077772643	-0.4791900256457186	16112.0	False
Agap2	5.556074609554942	1.8870412813068098	2.588631532804231	-0.4792101257468832	16113.0	False
Snap29	2.308948544448062	2.838201015165372	4.499588033147466	-0.47927637263132855	16114.0	False
Slc30a2	5.098999675902484	2.900659246481871	1.9223327044629752	-0.4793531931843247	16115.0	False
Ak1	3.2926114251178467	3.9469958621902217	2.439316127840003	-0.4793534515367612	16116.0	False
Gsx2	2.764422156997242	4.172591507385429	2.671656822844919	-0.47947103494958393	16117.0	False
Enkd1	4.4524684198302005	2.9312444262274124	2.464436442378786	-0.47956216522955414	16118.0	False
Fcgr2b	2.1366953400269653	1.1272485731887267	6.454854701042698	-0.47958410466350493	16119.0	False
Mgarp	4.340532681547288	2.6855206226941206	2.8237394681043444	-0.4796036481459449	16120.0	False
Phc1	4.328425929705965	2.819014315251118	2.6925613553349974	-0.47962818336010726	16121.0	False
Grb7	4.728529716798343	3.4073799148075645	1.710123908134506	-0.47963114885553626	16122.0	False
Erbb4	5.4692306305680685	1.6239504849783117	2.9307617175921936	-0.47964766068952236	16123.0	False
Ocm		1.8003296169954326	4.577098155248586	-0.47966562991620704	16124.0	False
Lhx4	2.107506911990995	2.2318761469383643	5.307925365546461	-0.4797148924848247	16125.0	False
Dffa	3.192544513769419	5.115929500453037	1.2787902759645216	-0.47976717720468365	16126.0	False
Lonrf3	5.584404473587811	1.0206871560332609	3.461010993676629	-0.47978636236847594	16127.0	False
Cnst	1.2303429158227233	4.657336424959944	3.5253551147120166	-0.47985856830771095	16128.0	False
Nr1d2	3.122536165725876	3.1137029543426515	3.4571410372516835	-0.4798676074280041	16129.0	False
Rps6ka1	3.6304400062746978	3.6516452487232636	2.430838004868683	-0.4798795613143007	16130.0	False
Cul9	3.6350035764203943	3.2659688025672375	2.834524751301539	-0.47988936251707254	16131.0	False
Heatr5a	0.5425758350941645	1.9713741499734623	6.984258130405383	-0.47991045368964486	16132.0	False
Csf2ra	5.157168265746859	1.292840180488746	3.552420486463133	-0.4799312260436728	16133.0	False
Krt87	1.694918198908305	4.476562715030825	3.2962228739374377	-0.47994101029179825	16134.0	False
Ripply1	3.3249682945026886	4.368607164973791	1.942376417150737	-0.4800154043158065	16135.0	False
Sarm1	3.0183614459949366	3.231327057601424	3.4204030436911763	-0.48004870033869934	16136.0	False
Ednrb	2.1270396487330356	3.4898332481600565	3.948062616701003	-0.4800553830868042	16137.0	False
Tprgl	2.52783651952499	1.0831288538765957	6.133750834633606	-0.4800750017536168	16138.0	False
Syt1	4.356399974782097	3.041246408483661	2.416470456104011	-0.4801092986938067	16139.0	False
Asb16	5.456729826838132	2.896969923146702	1.5779118432978274	-0.48016656138787644	16140.0	False
Senp1	3.9435707654059677	3.0565721274209787	2.768921594113242	-0.4801862147812243	16141.0	False
Neurog1	6.3778145199301495	1.0877008345665038	2.660389387719746	-0.4802840872275785	16142.0	False
Shc3	1.853716400023639	1.2810410151842733	6.523293928181855	-0.4802933157119307	16143.0	False
Plekhm2	1.5534603885522753	5.399046484611126	2.434867290604423	-0.48031911982679465	16144.0	False
Tff1	7.215063862083346	1.9548997388675857	0.9880756175235637	-0.48034097322336383	16145.0	False
Cdkn1c	2.356939641441311	0.9257824447049328	6.443757330030323	-0.4803845760695389	16146.0	False
Cep295nl	1.1087993719789422	2.533758031911871	5.8637313658347425	-0.4804079125714556	16147.0	False
Mrps35	1.8639300048868017	2.9635556566170926	4.728977639581066	-0.4804380055050815	16148.0	False
Acaa2	3.6200556027814654	4.5885606325443655	1.4296588855650925	-0.4804619364288294	16149.0	False
Cd300lf	4.215346666098235	1.8526304251154826	3.7894271398929136	-0.48046386052513707	16150.0	False
Col4a3	6.595888997729932	2.728178843982168	0.7200828578304634	-0.480537822519116	16151.0	False
Mn1	3.2141020625591294	2.5250622682609545	3.973905836165788	-0.48059289887875983	16152.0	False
Hddc3	6.34561467919055	1.6260615001017678	2.1072684498503933	-0.48066204439667853	16153.0	False
1700030J22Rik	0.687886402813766	3.8781965578571107	4.811177267668594	-0.4806630665021318	16154.0	False
Agfg2	1.8977068619752182	3.9025243092676454	3.6946036130442037	-0.4807555676411348	16155.0	False
Klk9	2.497698002947443	5.411940230830238	1.5572908672589916	-0.4807743996927997	16156.0	False
Brpf3	2.8551307248774753	5.121098750568594	1.543454168636405	-0.48078094978831665	16157.0	False
Etv3	3.4822700294327893	2.4373988849079504	3.819314466819723	-0.480782975756753	16158.0	False
Fh1	2.868109321918724	3.3294015469031315	3.4272992700952645	-0.4807933485590077	16159.0	False
Zfp697	2.9165341380985876	3.5024247779112514	3.2006083102803418	-0.4807952454711503	16160.0	False
Ces3b	0.772752502486869	4.656574977801021	3.906585603301004	-0.48080418139374387	16161.0	False
Btc	2.2211441792738573	3.5091942618848857	3.816919334622201	-0.4808494616693347	16162.0	False
Knop1	0.9099648773443065	6.585935702407537	1.7392845133808468	-0.4808753863090039	16163.0	False
Pld1	3.8576694350691048	3.037502223687498	2.8394599690014433	-0.4810057577418913	16164.0	False
Dusp22	5.120674474466114	1.1225920788900996	3.729756610957643	-0.48101757593948324	16165.0	False
Pax9	1.4677425595374867	1.3142162265277613	6.811084262425858	-0.4810296411507149	16166.0	False
Tiam2	5.518770268507843	2.3645437782118917	2.057103500063358	-0.48103321154451967	16167.0	False
Gimap4	2.8023765046823788	2.7346884409069943	4.105943070810785	-0.4810911576200782	16168.0	False
Fam120c	3.822987724110559	3.0517372138488517	2.847793799295527	-0.48124318620123674	16169.0	False
Tent5b	1.5165506544901406	3.2979646910212925	4.658771463811039	-0.48131269702474216	16170.0	False
Armc9	1.2060746855949858	4.644055239897889	3.5131922079309277	-0.4813232755261197	16171.0	False
Nudt13	4.20081692182062	4.587665745040033	0.8794446432617059	-0.48134544391063105	16172.0	False
Oacyl	3.6577694642246215	1.0073384502199243	5.156028576653018	-0.4813542380447579	16173.0	False
Zfta	2.248113733277358	2.5945665542597824	4.742562766675003	-0.4813964519003376	16174.0	False
Slc25a16	4.436818626748869	1.9608670654792963	3.444629155645983	-0.4814130801531302	16175.0	False
Insl3	1.7604523084443382	3.249452747465812	4.487207592359294	-0.48142235034471753	16176.0	False
Ppp2r1b	2.489840380748603	2.7843502375499796	4.32225148910025	-0.4814617593612362	16177.0	False
Fam43b	2.262692754731271	6.434828816301999	0.6632416537986993	-0.4814745068827772	16178.0	False
Syde1	1.9142932127379615	2.7696996778551406	4.853822845636203	-0.4815053150635953	16179.0	False
Kctd21	2.407717663942473	1.4882859918736593	5.765202707042375	-0.4815332798406245	16180.0	False
Abtb2	6.775532787172133	0.7413751178483942	2.6274382809798533	-0.4815591859873593	16181.0	False
Pkd1l3	5.791536370382562	2.8129285446740475	1.3158122596815804	-0.4816908731749165	16182.0	False
Dagla	3.1917290829126785	2.571876526741668	3.9078449162555113	-0.4817100893521122	16183.0	False
Map1a	2.5673122662434817	5.034390564292019	1.8632464326061824	-0.48171851055284964	16184.0	False
Slc16a13	0.3743550931038189	2.586467851325931	6.42413010894779	-0.48175540446227444	16185.0	False
Cdr2l	5.5297333692046164	0.9687524421466935	3.4999155052668645	-0.4817746332901118	16186.0	False
Trim11	1.673022570015013	4.503579516511025	3.226541726467103	-0.4817942595819577	16187.0	False
Kank4	2.1311761174720267	2.8102187891719	4.603497357210475	-0.4818846680632148	16188.0	False
Tcf23	2.5043884054714267	5.515540797924174	1.4033594644704934	-0.4819418655493632	16189.0	False
Gm17359	1.5783578226965114	3.553257044144198	4.310966762892096	-0.481986202697198	16190.0	False
Ssbp4	5.9487975453168085	2.5330652731245515	1.4600472160972802	-0.48201128713448066	16191.0	False
Tmem132b	5.221896299543315	1.1899729692268892	3.53263403367457	-0.4820789589787222	16192.0	False
Slc1a3	3.1191335043375426	4.207527542878435	2.230196081277264	-0.48207978045391814	16193.0	False
Cfap45	1.6784617854060562	3.461360114750493	4.312912423887175	-0.48214748751150543	16194.0	False
Wfikkn2	2.648918211766038	2.4000508220550976	4.562574235164554	-0.4821721558952561	16195.0	False
Tgfbr2	3.1251890140782774	0.5822572154385616	6.057313453352542	-0.48218931534226545	16196.0	False
Limd1	1.0178650306494053	3.8640643478934695	4.478520552135272	-0.4822154994387431	16197.0	False
Tnfrsf10b	1.9220403231495502	2.667565359203561	4.929265006522683	-0.48228795002077046	16198.0	False
Vasn	3.8617319283908964	4.2822716239914405	1.4743828434712898	-0.48235486743800043	16199.0	False
Nox4	4.402386012375979	2.7976986209496295	2.5571355112613263	-0.4824175431205661	16200.0	False
Zfand3	2.203306035644912	2.9132781850214173	4.409008204780196	-0.48251217184225165	16201.0	False
Arhgef4	4.938291102786923	1.056608194756742	3.9070746829276457	-0.48274008534588475	16202.0	False
Adra1b	1.7839152110708298	6.342779775270934	1.1490122920608832	-0.48275881154075506	16203.0	False
Acsm4	3.0575727366414167	3.644393995132966	2.85778896292465	-0.48280090085895133	16204.0	False
Lrp6	4.254165618789129	2.044396429512207	3.468467980916435	-0.48299871995079985	16205.0	False
Ccdc63	1.3170192761789332	6.9713984231932695	0.8909577671852362	-0.4831452316646085	16206.0	False
Fut1	3.6129505609712997	4.433329433334268	1.5112181620301715	-0.48317839690818865	16207.0	False
Rtn4rl2	4.8037278734995	1.6803022578220042	3.352754899882339	-0.483207701361956	16208.0	False
Foxp3	4.229441992970787	2.209337283218436	3.3080527250443232	-0.48324599299378423	16209.0	False
Fkbp6	1.3544224954109414	2.342018624874748	5.750394862369792	-0.48331615862664173	16210.0	False
Npr1	4.250015460981998	3.441556025493	1.982482585935743	-0.48334277430719386	16211.0	False
Crmp1	1.2808596043968414	4.012942217354478	4.046318462382235	-0.4833801126029213	16212.0	False
Rxrb	4.937148951760449	1.6437707944754278	3.265065354124409	-0.48340229383890126	16213.0	False
Zp2	1.2488801538836103	5.489837530467993	2.509135957393789	-0.48347552800825006	16214.0	False
Ccdc3	2.856869241693923	5.1740986936565845	1.3963582296619395	-0.48350837342155545	16215.0	False
Fam184a	0.9931755898627247	4.860375217521316	3.4011599668080903	-0.4835965322276908	16216.0	False
Dcxr	1.3049203614275728	6.2261803702457135	1.6755406182265766	-0.48359843910351713	16217.0	False
Loxl1	1.2556018604260102	0.9574828281466994	7.294179572659325	-0.48362545658425177	16218.0	False
Gpha2	0.6891513142059824	5.4143199847661245	3.085358309387392	-0.48368781482355905	16219.0	False
Adat3	3.721949556080317	1.9504068297995327	4.023008884708001	-0.48371381179545797	16220.0	False
Lrrc73	5.829989422227427	3.3054770863723038	0.6929792140687914	-0.48373554663650026	16221.0	False
Rph3a	5.901349165742301	3.0263432491546567	0.9235057570877622	-0.48375635169425246	16222.0	False
Krt79	2.3918366410939544	5.10753558847054	1.876397226635503	-0.48376831558799344	16223.0	False
Trpc5	5.513170956465722	3.1201815464256124	1.17134295314198	-0.4838140449246975	16224.0	False
Rph3al	3.367313474481833	2.6034864724040183	3.6468903952484535	-0.48383321579035626	16225.0	False
Lhcgr	0.922024869162379	1.4909698170118133	7.020383850548516	-0.4839062076100502	16226.0	False
Nhlrc1	1.3214268363125847	3.029709300982873	5.032471224475316	-0.4839228486875211	16227.0	False
Hdgfl1	1.9236160047972404	4.949139263994631	2.4571837444626734	-0.484006736509165	16228.0	False
Ifi27l2a	2.796435597598504	3.690030342839758	3.003664162481195	-0.48403982811804963	16229.0	False
Lgalsl	1.391141406008341	3.0555396697808366	4.938347936168357	-0.4840480832214325	16230.0	False
Cercam	7.624484231192217	1.9269454285965624	0.5234649637939466	-0.4841848405230838	16231.0	False
Far1	3.4327877947916434	4.519523879933046	1.5487819785503907	-0.48419128622879065	16232.0	False
Trpv4	5.3846199477251835	2.5067116484801275	1.9232757445721846	-0.4842045834171996	16233.0	False
Inka2	3.5552343630579086	1.3843309436716107	4.755236312483208	-0.4842223304374255	16234.0	False
Fgf23	1.0282115827297955	5.5887195044507285	2.5752723174053287	-0.48431834541030766	16235.0	False
Grn	2.7982126903255864	4.336496745182197	2.308139736343917	-0.4843403129257251	16236.0	False
Akap5	3.426618399269355	3.4888457753504185	2.637771392163892	-0.48441054779158227	16237.0	False
Lman1	1.9984227170611915	1.9693480432654358	5.5273547839997565	-0.48448528754783077	16238.0	False
Edil3	2.302424528596635	3.4313810503256583	3.6983945540711924	-0.48474567961029297	16239.0	False
Nck2	1.9807665301689563	5.300439127335441	2.008950772199417	-0.4847724142866851	16240.0	False
Fstl1	4.224681566648557	1.1839163361830776	4.345119543364126	-0.48484018319591815	16241.0	False
Naa11	3.3871623005190794	5.663913537994924	0.3572676701471569	-0.4848492384247199	16242.0	False
Arap3	2.2501592602980525	2.6226094349860194	4.590408390474556	-0.48507493061137397	16243.0	False
Dock3	6.644129677914827	1.5302480490284733	1.7894285514158166	-0.4852607241304561	16244.0	False
Barhl1	2.5070592327939045	5.192229307061306	1.6323242038012655	-0.4853188334424321	16245.0	False
Spock2	2.7303527906153686	2.2636535935601283	4.529104072486887	-0.4853609370970315	16246.0	False
Sowahd	2.791034931468131	4.3926343808503185	2.220863012749525	-0.4853869915093429	16247.0	False
